fecha,Unidad_final,target,NP,anualidad_red,baja_vto,baja_sin_efec,producto,tipo_cliente,baja_excepcional,modalidad,permiso_ECO,LOPD,impago,nivel_inicio,des_nivel_inicio,nivel_final,des_nivel_final,solicitudes,asegurados
30/11/2020,Oficinas Propias,Sí,No,2,Sí,No,Resto,Pyme,Sí,Dental,No,No,No,8,EGAS,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,2,Oficinas Propias,7,Siebel,17,28
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,2,Oficinas Propias,8,EGAS,9,20
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,7,Siebel,13,Cont útil nivel 1,17,28
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,8,EGAS,19,Retenido,9,20
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,19,Retenido,14,22
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,20,Retenido arg,3,6
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,19,Retenido,22,Baja final,0,2
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,No,No,20,Retenido arg,22,Baja final,1,2
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,2,Oficinas Propias,7,Siebel,39,76
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,2,Oficinas Propias,8,EGAS,21,45
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,7,Siebel,13,Cont útil nivel 1,39,76
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,8,EGAS,19,Retenido,21,45
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,19,Retenido,23,48
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,16,28
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,19,Retenido,22,Baja final,3,7
30/11/2020,Oficinas Propias,Sí,No,3,,No,Basico,Individual,,Asistencia,,Sí,No,20,Retenido arg,22,Baja final,2,5
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,2,Oficinas Propias,7,Siebel,160,312
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,2,Oficinas Propias,8,EGAS,213,489
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,7,Siebel,13,Cont útil nivel 1,160,312
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,8,EGAS,19,Retenido,213,489
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,19,Retenido,143,280
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,20,Retenido arg,17,32
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,19,Retenido,22,Baja final,6,12
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,No,No,20,Retenido arg,22,Baja final,2,2
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,2,Oficinas Propias,7,Siebel,201,353
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,2,Oficinas Propias,8,EGAS,309,593
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,7,Siebel,13,Cont útil nivel 1,201,353
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,8,EGAS,19,Retenido,309,593
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,19,Retenido,184,325
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,17,28
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,19,Retenido,22,Baja final,10,31
30/11/2020,Oficinas Propias,Sí,No,3,,No,Plena,Individual,,Asistencia,,Sí,No,20,Retenido arg,22,Baja final,4,5
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,2,Oficinas Propias,7,Siebel,62,124
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,2,Oficinas Propias,8,EGAS,52,112
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,7,Siebel,13,Cont útil nivel 1,62,124
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,8,EGAS,19,Retenido,52,112
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,19,Retenido,58,117
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,13,Cont útil nivel 1,20,Retenido arg,4,7
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,19,Retenido,22,Baja final,3,21
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,No,No,20,Retenido arg,22,Baja final,1,3
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,2,Oficinas Propias,7,Siebel,100,239
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,2,Oficinas Propias,8,EGAS,93,247
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,7,Siebel,13,Cont útil nivel 1,100,239
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,8,EGAS,19,Retenido,93,247
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,19,Retenido,87,218
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,13,21
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,19,Retenido,22,Baja final,4,37
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Asistencia,,Sí,No,20,Retenido arg,22,Baja final,5,7
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,2,Oficinas Propias,7,Siebel,79,185
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,2,Oficinas Propias,8,EGAS,65,207
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,7,Siebel,13,Cont útil nivel 1,79,185
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,8,EGAS,19,Retenido,65,207
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,13,Cont útil nivel 1,19,Retenido,64,154
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,13,Cont útil nivel 1,20,Retenido arg,15,31
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,19,Retenido,22,Baja final,1,1
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,No,No,20,Retenido arg,22,Baja final,1,1
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,2,Oficinas Propias,7,Siebel,145,382
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,2,Oficinas Propias,8,EGAS,92,237
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,7,Siebel,13,Cont útil nivel 1,145,382
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,8,EGAS,19,Retenido,92,237
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,13,Cont útil nivel 1,19,Retenido,106,287
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,39,95
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,19,Retenido,22,Baja final,5,13
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Individual,,Dental,,Sí,No,20,Retenido arg,22,Baja final,4,12
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,2,Oficinas Propias,7,Siebel,87,336
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,2,Oficinas Propias,8,EGAS,163,858
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,7,Siebel,13,Cont útil nivel 1,87,336
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,8,EGAS,19,Retenido,163,858
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,13,Cont útil nivel 1,19,Retenido,77,298
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,13,Cont útil nivel 1,20,Retenido arg,10,38
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,19,Retenido,22,Baja final,8,65
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,No,No,20,Retenido arg,22,Baja final,2,9
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,2,Oficinas Propias,7,Siebel,118,452
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,2,Oficinas Propias,8,EGAS,295,1203
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,7,Siebel,13,Cont útil nivel 1,118,452
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,8,EGAS,19,Retenido,295,1203
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,13,Cont útil nivel 1,19,Retenido,109,415
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,13,Cont útil nivel 1,20,Retenido arg,9,37
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,19,Retenido,22,Baja final,9,51
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Asistencia,,Sí,No,20,Retenido arg,22,Baja final,1,2
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,No,No,2,Oficinas Propias,7,Siebel,1,4
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,No,No,2,Oficinas Propias,8,EGAS,3,6
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,No,No,7,Siebel,13,Cont útil nivel 1,1,4
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,No,No,8,EGAS,19,Retenido,3,6
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,No,No,13,Cont útil nivel 1,19,Retenido,1,4
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,Sí,No,2,Oficinas Propias,7,Siebel,1,1
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,Sí,No,2,Oficinas Propias,8,EGAS,4,12
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,Sí,No,7,Siebel,13,Cont útil nivel 1,1,1
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,Sí,No,8,EGAS,19,Retenido,4,12
30/11/2020,Oficinas Propias,Sí,No,3,,No,Resto,Pyme,,Dental,,Sí,No,13,Cont útil nivel 1,19,Retenido,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,2,Oficinas Propias,7,Siebel,9,9
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,2,Oficinas Propias,8,EGAS,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,7,Siebel,11,Cont no útil nivel 1,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,7,7
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,8,EGAS,14,Cola EGAS,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,8,EGAS,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,11,Cont no útil nivel 1,21,Baja,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,7,7
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,14,Cola EGAS,16,Cont no útil nivel 2,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,No,16,Cont no útil nivel 2,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,Sí,2,Oficinas Propias,8,EGAS,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,No,Sí,8,EGAS,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,7,Siebel,17,25
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,8,EGAS,11,20
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,4,4
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,12,20
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,8,EGAS,14,Cola EGAS,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,8,EGAS,21,Baja,9,18
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,4,4
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,12,20
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,No,16,Cont no útil nivel 2,21,Baja,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,2,Oficinas Propias,7,Siebel,10,10
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,2,Oficinas Propias,8,EGAS,3,6
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,10,10
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,8,EGAS,14,Cola EGAS,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,8,EGAS,21,Baja,2,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,9,9
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,23,Traspaso,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,14,Cola EGAS,16,Cont no útil nivel 2,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,No,Asistencia,No,Sí,Sí,16,Cont no útil nivel 2,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,2,Oficinas Propias,7,Siebel,5,7
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,2,Oficinas Propias,8,EGAS,9,11
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,7,Siebel,11,Cont no útil nivel 1,2,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,8,EGAS,21,Baja,5,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,8,EGAS,23,Traspaso,4,6
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,11,Cont no útil nivel 1,21,Baja,2,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,2,Oficinas Propias,7,Siebel,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,2,Oficinas Propias,8,EGAS,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,7,Siebel,11,Cont no útil nivel 1,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,8,EGAS,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,No,Sí,11,Cont no útil nivel 1,21,Baja,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,2,Oficinas Propias,7,Siebel,10,20
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,2,Oficinas Propias,8,EGAS,31,50
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,2,Oficinas Propias,9,ECO,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,4,12
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,3,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,3,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,14,Cola EGAS,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,21,Baja,22,37
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,8,11
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,9,ECO,15,Cola ECO/SOL,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,4,12
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,12,No procede nivel 1,21,Baja,3,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,13,Cont útil nivel 1,21,Baja,3,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,14,Cola EGAS,16,Cont no útil nivel 2,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,15,Cola ECO/SOL,16,Cont no útil nivel 2,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,16,Cont no útil nivel 2,21,Baja,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,No,16,Cont no útil nivel 2,23,Traspaso,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,2,Oficinas Propias,7,Siebel,3,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,2,Oficinas Propias,8,EGAS,6,8
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,12,No procede nivel 1,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,7,Siebel,13,Cont útil nivel 1,2,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,8,EGAS,21,Baja,3,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,8,EGAS,23,Traspaso,3,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,12,No procede nivel 1,21,Baja,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Basico,Individual,Sí,Asistencia,No,Sí,Sí,13,Cont útil nivel 1,21,Baja,2,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,2,Oficinas Propias,7,Siebel,8,12
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,2,Oficinas Propias,8,EGAS,7,14
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,7,Siebel,11,Cont no útil nivel 1,2,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,7,Siebel,12,No procede nivel 1,2,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,7,Siebel,13,Cont útil nivel 1,4,4
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,8,EGAS,21,Baja,5,11
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,8,EGAS,23,Traspaso,2,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,11,Cont no útil nivel 1,21,Baja,2,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,12,No procede nivel 1,21,Baja,2,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,No,13,Cont útil nivel 1,21,Baja,4,4
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,2,Oficinas Propias,7,Siebel,3,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,2,Oficinas Propias,8,EGAS,4,5
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,7,Siebel,11,Cont no útil nivel 1,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,7,Siebel,12,No procede nivel 1,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,8,EGAS,21,Baja,3,3
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,8,EGAS,23,Traspaso,1,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,11,Cont no útil nivel 1,21,Baja,1,1
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,No,Sí,12,No procede nivel 1,21,Baja,2,2
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,7,Siebel,31,41
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,2,Oficinas Propias,8,EGAS,46,60
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,11,Cont no útil nivel 1,6,10
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,12,No procede nivel 1,4,6
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,7,Siebel,13,Cont útil nivel 1,21,25
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,14,Cola EGAS,7,11
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,21,Baja,34,41
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,8,EGAS,23,Traspaso,5,8
30/11/2020,Oficinas Propias,Sí,No,3,No,No,Plena,Individual,No,Asistencia,No,Sí,No,11,Cont no útil nivel 1,21,Baja,6,10
